date,NoGate,Gate15,Gate30,SmallCapGate30,HS300Gate
2023-03-02,2.9270288131134157,1.6522130246475104,2.9270288131134157,2.932817145185195,1.9697552674764862
2023-03-03,2.9278868723728593,1.6526973713263067,2.9278868723728593,2.932809220007036,1.9697552674764862
2023-03-06,2.9302884558923417,1.6540529874900052,2.9302884558923417,2.9342632844263905,1.9697552674764862
2023-03-07,2.8782147100186535,1.6246590434368284,2.8782147100186535,2.8825374921021765,1.9697552674764862
2023-03-08,2.913466628358998,1.644557610326498,2.913466628358998,2.9194727548555663,1.9697552674764862
2023-03-09,2.9408039570127746,1.6599886475129055,2.9408039570127746,2.9476304525799066,1.9697552674764862
2023-03-10,2.906104649776733,1.6404020117050222,2.906104649776733,2.911552669363769,1.9697552674764862
2023-03-13,2.892517150183895,1.6327323079770975,2.892517150183895,2.9004116226226033,1.9697552674764862
2023-03-14,2.853412683994258,1.6106591025235157,2.853412683994258,2.861974563620768,1.9697552674764862
2023-03-15,2.899012299543042,1.6363986095591438,2.899012299543042,2.9076519217389714,1.9697552674764862
2023-03-16,2.8558346896788387,1.6120262463383992,2.8558346896788387,2.8655489950784663,1.9697552674764862
2023-03-17,2.86942330540968,1.6196965800901006,2.86942330540968,2.8792119825274605,1.9697552674764862
2023-03-20,2.8637974791076566,1.6165209832360607,2.8637974791076566,2.8723116197175846,1.9697552674764862
2023-03-21,2.905052724029727,1.6398082336689543,2.905052724029727,2.9133882092087755,1.9697552674764862
2023-03-22,2.927837705294549,1.652669618102012,2.927837705294549,2.935583241347313,1.9697552674764862
2023-03-23,2.9210496368190886,1.648837973159841,2.9210496368190886,2.928706895175861,1.9697552674764862
2023-03-24,2.925294301765811,1.6512339491334358,2.925294301765811,2.9332274428337954,1.9697552674764862
2023-03-27,2.917162961670618,1.6466440708401553,2.917162961670618,2.9259205019611936,1.9697552674764862
2023-03-28,2.8959058173290764,1.6346451008981582,2.8959058173290764,2.90350611291338,1.9697552674764862
2023-03-29,2.8694457926279844,1.6197092733969802,2.8694457926279844,2.877088960781876,1.9697552674764862
2023-03-30,2.843799868133582,1.60523297911216,2.843799868133582,2.8504377005365225,1.9697552674764862
2023-03-31,2.866186349997678,1.617869423531903,2.866186349997678,2.8733958899778975,1.9697552674764862
2023-04-03,2.88461731930305,1.6282731091419615,2.88461731930305,2.892091514114196,1.9697552674764862
2023-04-04,2.840291178282525,1.6032524372584571,2.840291178282525,2.8479732129944155,1.973269542287305
2023-04-06,2.827362938328793,1.5959548642582775,2.827362938328793,2.8350925569650016,1.973269542287305
2023-04-07,2.853654791107618,1.6107957641526263,2.853654791107618,2.8599452260964795,1.973269542287305
2023-04-10,2.819026546636155,1.5912492409752295,2.819026546636155,2.8241963323857218,1.973269542287305
2023-04-11,2.810475812662682,1.586422628412355,2.810475812662682,2.81474194813442,1.973269542287305
2023-04-12,2.828741293672904,1.5967329012362295,2.828741293672904,2.833258492328954,1.973269542287305
2023-04-13,2.823105631535857,1.593551752371679,2.823105631535857,2.82646292765231,1.973269542287305
2023-04-14,2.829155103911891,1.59696648372217,2.829155103911891,2.8316651100853627,1.973269542287305
2023-04-17,2.8371209961936534,1.601462972079887,2.8371209961936534,2.8396477555759683,1.973269542287305
2023-04-18,2.818916104279447,1.591186899839601,2.818916104279447,2.821283387961021,1.973269542287305
2023-04-19,2.8052760807645685,1.5834875480577477,2.8052760807645685,2.806393802623405,1.973269542287305
2023-04-20,2.778098999125986,1.5681469651246358,2.778098999125986,2.778502502494901,1.973269542287305
2023-04-21,2.717386446695418,1.5338766943859334,2.717386446695418,2.717817905302724,1.973269542287305
2023-04-24,2.7103686099980386,1.5299153527194926,2.7103686099980386,2.7109346791454443,1.973269542287305
2023-04-25,2.6535793525658216,1.4978596550204437,2.6535793525658216,2.653053733370067,1.973269542287305
2023-04-26,2.6971267819306353,1.5224407693791817,2.6971267819306353,2.697345722711536,1.973269542287305
2023-04-27,2.707048367195392,1.5280411831250735,2.707048367195392,2.707618428736653,1.973269542287305
2023-04-28,2.760864460315345,1.5584186258034913,2.760864460315345,2.761975615890469,1.973269542287305
2023-05-04,2.792802214493968,1.5764464542947942,2.792802214493968,2.7939858476929365,1.973269542287305
2023-05-05,2.7932255336715968,1.5766854042688185,2.7932255336715968,2.7948720348540057,1.9692883221161501
2023-05-08,2.797727255814002,1.5792264807090994,2.797727255814002,2.7989402939036956,1.9692883221161501
2023-05-09,2.7620927026319775,1.559111928836202,2.7620927026319775,2.7623412572052644,1.9692883221161501
2023-05-10,2.780044112105057,1.569244918443043,2.780044112105057,2.780252245849407,1.9692883221161501
2023-05-11,2.817441282100257,1.590354410455629,2.817441282100257,2.8179715233416824,1.9692883221161501
2023-05-12,2.8046928676520526,1.583158343132833,2.8046928676520526,2.8057034426038117,1.9692883221161501
2023-05-15,2.821788781965793,1.5928084334123938,2.821788781965793,2.8225531708727907,1.9692883221161501
2023-05-16,2.809826694794493,1.5860562223860293,2.809826694794493,2.8104763876002976,1.9692883221161501
2023-05-17,2.849059503328483,1.6082018729388885,2.849059503328483,2.849182966102404,1.9692883221161501
2023-05-18,2.859750912532336,1.6142368273811896,2.859750912532336,2.8593233362106347,1.9692883221161501
2023-05-19,2.857015657813345,1.6126928646254426,2.857015657813345,2.8562134065355536,1.9692883221161501
2023-05-22,2.877221742975846,1.6240985456809394,2.877221742975846,2.8761822013324054,1.9692883221161501
2023-05-23,2.861539820058936,1.6152466077776435,2.861539820058936,2.8603176822103658,1.9692883221161501
2023-05-24,2.857626550364785,1.6130376936977178,2.857626550364785,2.8572978330188064,1.9692883221161501
2023-05-25,2.8576627286262,1.6130581151552899,2.8576627286262,2.8624740211280804,1.9692883221161501
2023-05-26,2.8555029213055736,1.611838973830175,2.8555029213055736,2.860426348974791,1.9692883221161501
2023-05-29,2.8347274568411795,1.6001118965880954,2.8347274568411795,2.834292576320824,1.9692883221161501
2023-05-30,2.842942049390576,1.6047487681971073,2.842942049390576,2.8415973923441262,1.9692883221161501
2023-05-31,2.8233303977007784,1.593678625596677,2.8233303977007784,2.8226212412617695,1.9692883221161501
2023-06-01,2.824844274573148,1.5945331600908494,2.824844274573148,2.8241082667394726,1.9692883221161501
2023-06-02,2.900062626577049,1.6369914851734702,2.900062626577049,2.9023997574126383,2.007830342883933
2023-06-05,2.9136429101293673,1.6446571156800862,2.9136429101293673,2.9185426674699495,1.9812847715639572
2023-06-06,2.8525793027765536,1.6101886858005163,2.8525793027765536,2.8582565793801193,1.9626673619708541
2023-06-07,2.858783409636807,1.6136907033122307,2.858783409636807,2.8625116161504893,1.9626673619708541
2023-06-08,2.848958357414799,1.6081447793444457,2.848958357414799,2.8539363329194196,1.9626673619708541
2023-06-09,2.84017201508404,1.603185173489917,2.84017201508404,2.844639188181216,1.9626673619708541
2023-06-12,2.872792403819281,1.6215983270933152,2.872792403819281,2.876154444001472,1.9626673619708541
2023-06-13,2.892871143183346,1.632932125567449,2.892871143183346,2.895638996645169,1.9626673619708541
